salinity_sfile,temperature_sfile,pressure,doxy
34.560001,6.08823,741.820007,5.273843
34.560001,6.087,743.049988,
34.560001,6.082,745.049988,
34.560001,6.07825,745.799988,5.333468
34.560001,6.072,747.049988,
34.560001,6.062,749.049988,
34.559639,6.05948,749.769958,5.545192
34.558998,6.055,751.049988,
34.560001,6.048,753.049988,
34.560001,6.04154,753.72998,5.710957
34.560001,6.029,755.049988,
34.558998,6.01,757.049988,
34.558998,6.006205,757.73999,5.866112
34.558998,5.999,759.049988,
34.558998,5.991,761.049988,
34.558998,5.986655,761.839966,5.957529
34.558998,5.98,763.049988,
34.557999,5.971,765.049988,
34.558414,5.9627,765.880005,5.984016
34.558998,5.951,767.049988,
34.557999,5.938,769.049988,
34.557999,5.93254,769.959961,5.912762
34.557999,5.926,771.049988,
34.557999,5.917,773.049988,
34.557999,5.9165,773.149963,5.815133
34.557999,5.907,775.049988,
34.557999,5.893,777.049988,
34.557999,5.891425,777.26001,5.806771
34.557999,5.878,779.049988,
34.557999,5.861,781.049988,
34.557823,5.8582,781.399963,5.927835
34.556999,5.845,783.049988,
34.556999,5.833,785.049988,
34.556999,5.83064,785.640015,6.310922
34.556999,5.825,787.049988,
34.557999,5.81,789.049988,
34.557625,5.80325,789.799988,6.593288
34.556999,5.792,791.049988,
34.557999,5.78,793.049988,
34.557552,5.77466,793.940002,6.909358
34.556999,5.768,795.049988,
34.556999,5.764,797.049988,
34.556999,5.763725,797.159973,7.050648
34.556999,5.759,799.049988,
34.556999,5.736,801.049988,
34.557144,5.732665,801.339966,7.536925
34.557999,5.713,803.049988,
34.556999,5.704,805.049988,
34.556999,5.703205,805.580017,7.821353
34.556999,5.701,807.049988,
34.557999,5.687,809.049988,
34.557999,5.67673,809.839966,7.590336
34.557999,5.661,811.049988,
34.556,5.641,813.049988,
34.555916,5.63981,813.219971,7.277893
34.555,5.627,815.049988,
34.555,5.612,817.049988,
34.555,5.60855,817.51001,7.196626
34.555,5.597,819.049988,
34.555,5.59,821.049988,
34.555,5.58805,821.830017,7.155491
34.555,5.585,823.049988,
34.555,5.578,825.049988,
34.554962,5.57768,825.130005,6.993411
34.554001,5.57,827.049988,
34.554001,5.561,829.049988,
34.554001,5.5587,829.51001,6.817493
34.554001,5.551,831.049988,
34.553001,5.539,833.049988,
34.553001,5.53188,833.940002,7.036723
34.553001,5.523,835.049988,
34.551998,5.513,837.049988,
34.552139,5.51174,837.330017,7.746407
34.553001,5.504,839.049988,
34.555,5.498,841.049988,
34.555,5.495165,841.859985,8.30746
34.555,5.491,843.049988,
34.556,5.478,845.049988,
34.555882,5.47584,845.289978,8.376356
34.555,5.46,847.049988,
34.555,5.449,849.049988,
34.555,5.447125,849.799988,8.878627
34.555,5.444,851.049988,
34.556,5.438,853.049988,
34.556,5.4369,853.269958,9.190866
34.556,5.428,855.049988,
34.556,5.419,857.049988,
34.556,5.41444,857.809998,9.419265
34.556,5.407,859.049988,
34.556,5.395,861.049988,
34.556,5.393625,861.299988,9.407365
34.556,5.384,863.049988,
34.556,5.365,865.049988,
34.555595,5.359735,865.859985,9.349897
34.555,5.352,867.049988,
34.555,5.347,869.049988,
34.555,5.34583,869.440002,9.400861
34.555,5.341,871.049988,
34.555,5.3372,872.950012,9.487496
34.555,5.337,873.049988,
34.555,5.332,875.049988,
34.555,5.324,877.049988,
34.555,5.32268,877.48999,9.680108
34.555,5.318,879.049988,
34.555,5.31305,881.029968,9.859796
34.555,5.313,881.049988,
34.555,5.312,883.049988,
34.555,5.31,885.049988,
34.555,5.30884,885.630005,10.079443
34.555,5.306,887.049988,
34.556,5.295,889.049988,
34.55592,5.2946,889.209961,10.137994
34.555,5.29,891.049988,
34.555,5.281,893.049988,
34.555424,5.274625,893.899963,10.076285
34.556,5.266,895.049988,
34.555,5.253,897.049988,
34.555,5.25114,897.669983,10.033508
34.555,5.247,899.049988,
34.555,5.239,901.049988,
34.555,5.2374,901.369995,9.836899
34.555,5.229,903.049988,
34.554028,5.2212,905.0,9.842603
34.554001,5.221,905.049988,
34.554001,5.215,907.049988,
34.555,5.207,909.049988,
34.555,5.20052,909.769958,9.601951
34.555,5.189,911.049988,
34.553001,5.171,913.049988,
34.552784,5.16799,913.47998,9.373974
34.551998,5.157,915.049988,
34.551998,5.149,917.049988,
34.552067,5.14802,917.190002,9.617878
34.553001,5.135,919.049988,
34.552052,5.124605,920.940002,9.87294
34.551998,5.124,921.049988,
34.553001,5.108,923.049988,
34.553001,5.097,925.049988,
34.553001,5.091995,925.820007,10.113418
34.553001,5.084,927.049988,
34.551998,5.074,929.049988,
34.551998,5.07262,929.73999,10.231055
34.551998,5.07,931.049988,
34.551998,5.066,933.049988,
34.551998,5.06546,933.589966,10.417554
34.551998,5.064,935.049988,
34.551998,5.054,937.049988,
34.551998,5.05363,937.419983,10.762516
34.551998,5.052,939.049988,
34.551998,5.044,941.049988,
34.551998,5.043125,941.299988,11.339452
34.551998,5.037,943.049988,
34.551998,5.027,945.049988,
34.552067,5.02602,945.190002,11.728919
34.553001,5.013,947.049988,
34.551998,5.009,949.049988,
34.552029,5.00891,949.109985,11.948245
34.553001,5.006,951.049988,
34.553001,4.991,953.049988,
34.553001,4.990725,953.099976,12.309517
34.553001,4.98,955.049988,
34.553001,4.972,957.049988,
34.553013,4.97186,957.070007,12.510745
34.554001,4.958,959.049988,
34.553001,4.941,961.049988,
34.553001,4.94044,961.209961,12.603023
34.553001,4.934,963.049988,
34.553001,4.925,965.049988,
34.553001,4.924685,965.26001,12.626745
34.553001,4.922,967.049988,
34.553001,4.915,969.049988,
34.553001,4.913515,969.320007,12.761336
34.553001,4.904,971.049988,
34.553562,4.89504,972.169983,13.006549
34.554001,4.888,973.049988,
34.553608,4.884445,973.839966,13.086429
34.553001,4.879,975.049988,
34.55323,4.8767,975.51001,13.141536
34.554001,4.869,977.049988,
34.554001,4.859,978.75,
34.554501,4.7649,1000.299988,15.138213
34.557598,4.6096,1049.790039,18.02663
34.560398,4.4251,1099.940063,20.334286
34.563801,4.2734,1149.340088,23.775267
34.566799,4.0869,1199.150024,27.314465
34.570099,3.9241,1249.01001,30.492821
34.573898,3.792,1300.210083,33.213783
34.579102,3.6765,1349.880005,35.802357
34.5825,3.5485,1399.340088,38.101597
34.585701,3.4297,1449.440063,39.905041
34.588902,3.3426,1499.320068,43.852844
34.595001,3.1809,1549.48999,49.453384
34.6003,3.0539,1599.600098,54.3298
34.603001,2.9522,1649.440063,55.284416
34.607101,2.8598,1698.960083,59.674492
34.610298,2.7747,1750.060059,62.855625
34.6143,2.6887,1799.390015,65.810867
34.617199,2.6197,1849.410034,69.051613
34.6217,2.5091,1898.76001,73.837631
34.625599,2.4343,1948.780029,76.583298
34.628899,2.3619,1995.710083,79.578506
